neo4j_id,label,name,identifier,new_id
31659,Biological_Process,neuroendocrine cell differentiation,GO:0061101,31659
31660,Biological_Process,mammary duct terminal end bud growth,GO:0060763,31660
31661,Biological_Process,miRNA loading onto RISC involved in gene silencing by miRNA,GO:0035280,31661
31662,Biological_Process,"regulation of CD8-positive, alpha-beta T cell activation",GO:2001185,31662
31663,Biological_Process,glucan metabolic process,GO:0044042,31663
31664,Biological_Process,allantoin metabolic process,GO:0000255,31664
31665,Biological_Process,negative regulation of intracellular protein transport,GO:0090317,31665
31666,Biological_Process,sleep,GO:0030431,31666
31667,Biological_Process,positive regulation of lipophagy,GO:1904504,31667
31668,Biological_Process,deoxyribonucleoside triphosphate metabolic process,GO:0009200,31668
31669,Biological_Process,negative regulation of smooth muscle cell apoptotic process,GO:0034392,31669
31670,Biological_Process,amino acid import into cell,GO:1902837,31670
31671,Biological_Process,histone H3-K27 trimethylation,GO:0098532,31671
31672,Biological_Process,calcium-independent cell-matrix adhesion,GO:0007161,31672
31673,Biological_Process,muscle hypertrophy,GO:0014896,31673
31674,Biological_Process,G1 to G0 transition,GO:0070314,31674
31675,Biological_Process,L-histidine transport,GO:1902024,31675
31676,Biological_Process,taxis,GO:0042330,31676
31677,Biological_Process,cardiocyte differentiation,GO:0035051,31677
31678,Biological_Process,suckling behavior,GO:0001967,31678
31679,Biological_Process,negative regulation of kidney development,GO:0090185,31679
31680,Biological_Process,negative regulation of interleukin-1 production,GO:0032692,31680
31681,Biological_Process,regulation of cell morphogenesis,GO:0022604,31681
31682,Biological_Process,nucleus organization,GO:0006997,31682
31683,Biological_Process,protein localization to cell surface,GO:0034394,31683
31684,Biological_Process,positive regulation of filopodium assembly,GO:0051491,31684
31685,Biological_Process,regulation of histone deacetylase activity,GO:1901725,31685
31686,Biological_Process,negative regulation of negative chemotaxis,GO:0050925,31686
31687,Biological_Process,cellular chemical homeostasis,GO:0055082,31687
31688,Biological_Process,regulation of calcium ion transport,GO:0051924,31688
31689,Biological_Process,ceramide metabolic process,GO:0006672,31689
31690,Biological_Process,pre-mRNA cleavage required for polyadenylation,GO:0098789,31690
31691,Biological_Process,positive regulation of viral process,GO:0048524,31691
31692,Biological_Process,mitochondrial outer membrane translocase complex assembly,GO:0070096,31692
31693,Biological_Process,regulation of response to external stimulus,GO:0032101,31693
31694,Biological_Process,cerebellar granule cell precursor proliferation,GO:0021930,31694
31695,Biological_Process,L-arginine transport,GO:1902023,31695
31696,Biological_Process,mitotic G1/S transition checkpoint,GO:0044819,31696
31697,Biological_Process,dimethylallyl diphosphate biosynthetic process,GO:0050992,31697
31698,Biological_Process,mannoprotein biosynthetic process,GO:0006057,31698
31699,Biological_Process,eosinophil mediated immunity,GO:0002447,31699
31700,Biological_Process,regulation of mitochondrial fission,GO:0090140,31700
31701,Biological_Process,ribonucleotide biosynthetic process,GO:0009260,31701
31702,Biological_Process,proteasomal protein catabolic process,GO:0010498,31702
31703,Biological_Process,digestion,GO:0007586,31703
31704,Biological_Process,DNA packaging,GO:0006323,31704
31705,Biological_Process,rRNA transcription,GO:0009303,31705
31706,Biological_Process,regulation of cell-matrix adhesion,GO:0001952,31706
31707,Biological_Process,intracellular transport of viral protein in host cell,GO:0019060,31707
31708,Biological_Process,valine metabolic process,GO:0006573,31708
31709,Biological_Process,kidney mesenchymal cell proliferation,GO:0072135,31709
31710,Biological_Process,negative regulation of RNA catabolic process,GO:1902369,31710
31711,Biological_Process,negative regulation of chemokine biosynthetic process,GO:0045079,31711
31712,Biological_Process,cellular response to Thyroglobulin triiodothyronine,GO:1904017,31712
31713,Biological_Process,negative regulation of cytokine production,GO:0001818,31713
31714,Biological_Process,protein sumoylation,GO:0016925,31714
31715,Biological_Process,RNA-dependent DNA replication,GO:0006278,31715
31716,Biological_Process,positive regulation of cell cycle G1/S phase transition,GO:1902808,31716
31717,Biological_Process,nephron development,GO:0072006,31717
31718,Biological_Process,superoxide anion generation,GO:0042554,31718
31719,Biological_Process,negative regulation of binding of sperm to zona pellucida,GO:2000360,31719
31720,Biological_Process,mesenchyme development,GO:0060485,31720
31721,Biological_Process,mitotic G1 DNA damage checkpoint,GO:0031571,31721
31722,Biological_Process,ureter smooth muscle cell differentiation,GO:0072193,31722
31723,Biological_Process,cell-cell signaling involved in metanephros development,GO:0072204,31723
31724,Biological_Process,positive regulation of protein import,GO:1904591,31724
31725,Biological_Process,hemolysis in other organism involved in symbiotic interaction,GO:0052331,31725
31726,Biological_Process,positive regulation of inhibitory postsynaptic potential,GO:0097151,31726
31727,Biological_Process,proximal/distal axis specification,GO:0009946,31727
31728,Biological_Process,negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway,GO:1903382,31728
31729,Biological_Process,purine nucleotide catabolic process,GO:0006195,31729
31730,Biological_Process,glycine transport,GO:0015816,31730
31731,Biological_Process,genitalia morphogenesis,GO:0035112,31731
31732,Biological_Process,regulation of activin receptor signaling pathway,GO:0032925,31732
31733,Biological_Process,vacuolar protein processing,GO:0006624,31733
31734,Biological_Process,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GO:0090092,31734
31735,Biological_Process,cellular response to nitrite,GO:0071250,31735
31736,Biological_Process,B-1 B cell differentiation,GO:0001923,31736
31737,Biological_Process,ribonucleotide catabolic process,GO:0009261,31737
31738,Biological_Process,fatty acid derivative metabolic process,GO:1901568,31738
31739,Biological_Process,synapse organization,GO:0050808,31739
31740,Biological_Process,positive regulation of smooth muscle cell proliferation,GO:0048661,31740
31741,Biological_Process,integrin activation,GO:0033622,31741
31742,Biological_Process,anion homeostasis,GO:0055081,31742
31743,Biological_Process,negative regulation of female gonad development,GO:2000195,31743
31744,Biological_Process,Schwann cell differentiation,GO:0014037,31744
31745,Biological_Process,cellular response to zinc ion,GO:0071294,31745
31746,Biological_Process,regulation of guanylate cyclase activity,GO:0031282,31746
31747,Biological_Process,primary sex determination,GO:0007538,31747
31748,Biological_Process,actin filament depolymerization,GO:0030042,31748
31749,Biological_Process,cytoskeleton-dependent intracellular transport,GO:0030705,31749
31750,Biological_Process,nucleotide-binding oligomerization domain containing 2 signaling pathway,GO:0070431,31750
31751,Biological_Process,positive regulation of cAMP catabolic process,GO:0030822,31751
31752,Biological_Process,intermediate mesoderm development,GO:0048389,31752
31753,Biological_Process,negative regulation of complement-dependent cytotoxicity,GO:1903660,31753
31754,Biological_Process,negative regulation of inorganic anion transmembrane transport,GO:1903796,31754
31755,Biological_Process,bone cell development,GO:0098751,31755
31756,Biological_Process,negative regulation of receptor catabolic process,GO:2000645,31756
31757,Biological_Process,positive regulation of neuron maturation,GO:0014042,31757
31758,Biological_Process,cilium movement,GO:0003341,31758
31759,Biological_Process,oculomotor nerve morphogenesis,GO:0021622,31759
31760,Biological_Process,negative regulation of mesodermal cell fate specification,GO:0042662,31760
31761,Biological_Process,carbon catabolite activation of transcription from RNA polymerase II promoter,GO:0000436,31761
31762,Biological_Process,ceramide catabolic process,GO:0046514,31762
31763,Biological_Process,regulation of neutrophil migration,GO:1902622,31763
31764,Biological_Process,ribosomal large subunit assembly,GO:0000027,31764
31765,Biological_Process,positive regulation of mast cell proliferation,GO:0070668,31765
31766,Biological_Process,Ral protein signal transduction,GO:0032484,31766
31767,Biological_Process,negative regulation of histone H3-K9 trimethylation,GO:1900113,31767
31768,Biological_Process,nucleosome positioning,GO:0016584,31768
31769,Biological_Process,negative regulation of metanephros development,GO:0072217,31769
31770,Biological_Process,"regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",GO:0031585,31770
31771,Biological_Process,dopamine transport,GO:0015872,31771
31772,Biological_Process,purine deoxyribonucleoside triphosphate catabolic process,GO:0009217,31772
31773,Biological_Process,negative regulation of response to extracellular stimulus,GO:0032105,31773
31774,Biological_Process,positive regulation of synaptic vesicle transport,GO:1902805,31774
31775,Biological_Process,glucose catabolic process,GO:0006007,31775
31776,Biological_Process,carbohydrate derivative catabolic process,GO:1901136,31776
31777,Biological_Process,regulation of renal output by angiotensin,GO:0002019,31777
31778,Biological_Process,brainstem development,GO:0003360,31778
31779,Biological_Process,positive regulation of anoikis,GO:2000210,31779
31780,Biological_Process,embryonic digit morphogenesis,GO:0042733,31780
31781,Biological_Process,regulation of myoblast differentiation,GO:0045661,31781
31782,Biological_Process,negative regulation of neurotransmitter uptake,GO:0051581,31782
31783,Biological_Process,cerebellar Purkinje cell-granule cell precursor cell signaling involved in regulation of granule cell precursor cell proliferation,GO:0021937,31783
31784,Biological_Process,inferior colliculus development,GO:0061379,31784
31785,Biological_Process,sympathetic neuron projection guidance,GO:0097491,31785
31786,Biological_Process,specification of symmetry,GO:0009799,31786
31787,Biological_Process,positive regulation of cell morphogenesis involved in differentiation,GO:0010770,31787
31788,Biological_Process,monocyte activation,GO:0042117,31788
31789,Biological_Process,positive regulation of cellular catabolic process,GO:0031331,31789
31790,Biological_Process,pharynx development,GO:0060465,31790
31791,Biological_Process,neuron fate determination,GO:0048664,31791
31792,Biological_Process,positive regulation of mitochondrial membrane permeability,GO:0035794,31792
31793,Biological_Process,positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,GO:1902177,31793
31794,Biological_Process,negative regulation of cellular response to growth factor stimulus,GO:0090288,31794
31795,Biological_Process,regulation of myeloid leukocyte differentiation,GO:0002761,31795
31796,Biological_Process,hydrogen peroxide biosynthetic process,GO:0050665,31796
31797,Biological_Process,AV node cell to bundle of His cell signaling,GO:0086027,31797
31798,Biological_Process,cornification,GO:0070268,31798
31799,Biological_Process,inner mitochondrial membrane organization,GO:0007007,31799
31800,Biological_Process,amino acid transport,GO:0006865,31800
31801,Biological_Process,regulation of actin filament severing,GO:1903918,31801
31802,Biological_Process,thioester transport,GO:1901337,31802
31803,Biological_Process,adrenal gland development,GO:0030325,31803
31804,Biological_Process,polynucleotide 5' dephosphorylation,GO:0098507,31804
31805,Biological_Process,female meiosis II,GO:0007147,31805
31806,Biological_Process,regulation of growth,GO:0040008,31806
31807,Biological_Process,gamma-aminobutyric acid metabolic process,GO:0009448,31807
31808,Biological_Process,negative regulation of production of miRNAs involved in gene silencing by miRNA,GO:1903799,31808
31809,Biological_Process,oocyte maturation,GO:0001556,31809
31810,Biological_Process,regulation of cellular pH reduction,GO:0032847,31810
31811,Biological_Process,epithelium migration,GO:0090132,31811
31812,Biological_Process,DNA integrity checkpoint,GO:0031570,31812
31813,Biological_Process,AMPA glutamate receptor clustering,GO:0097113,31813
31814,Biological_Process,establishment of mitochondrion localization,GO:0051654,31814
31815,Biological_Process,closure of optic fissure,GO:0061386,31815
31816,Biological_Process,embryonic retina morphogenesis in camera-type eye,GO:0060059,31816
31817,Biological_Process,regulation of neuron projection regeneration,GO:0070570,31817
31818,Biological_Process,female sex determination,GO:0030237,31818
31819,Biological_Process,negative regulation of myoblast proliferation,GO:2000818,31819
31820,Biological_Process,positive regulation of interleukin-1 secretion,GO:0050716,31820
31821,Biological_Process,positive regulation of macrophage cytokine production,GO:0060907,31821
31822,Biological_Process,alpha-beta T cell activation involved in immune response,GO:0002287,31822
31823,Biological_Process,establishment of neuroblast polarity,GO:0045200,31823
31824,Biological_Process,response to nematode,GO:0009624,31824
31825,Biological_Process,positive regulation of protein exit from endoplasmic reticulum,GO:0070863,31825
31826,Biological_Process,positive regulation of peptidyl-lysine acetylation,GO:2000758,31826
31827,Biological_Process,regulation of histone H3-K14 acetylation,GO:0071440,31827
31828,Biological_Process,negative regulation of clathrin-mediated endocytosis,GO:1900186,31828
31829,Biological_Process,positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,GO:0070434,31829
31830,Biological_Process,protein-lipid complex remodeling,GO:0034368,31830
31831,Biological_Process,cellular response to acid chemical,GO:0071229,31831
31832,Biological_Process,import across plasma membrane,GO:0098739,31832
31833,Biological_Process,apical junction assembly,GO:0043297,31833
31834,Biological_Process,sterol transport,GO:0015918,31834
31835,Biological_Process,regulation of intracellular transport,GO:0032386,31835
31836,Biological_Process,endosome to lysosome transport,GO:0008333,31836
31837,Biological_Process,Wnt signaling pathway involved in dorsal/ventral axis specification,GO:0044332,31837
31838,Biological_Process,multivesicular body organization,GO:0036257,31838
31839,Biological_Process,erythropoietin-mediated signaling pathway,GO:0038162,31839
31840,Biological_Process,positive regulation of extrinsic apoptotic signaling pathway,GO:2001238,31840
31841,Biological_Process,regulation of single-species biofilm formation in or on host organism,GO:1900228,31841
31842,Biological_Process,purine ribonucleoside triphosphate biosynthetic process,GO:0009206,31842
31843,Biological_Process,neuron apoptotic process,GO:0051402,31843
31844,Biological_Process,negative regulation of hair cycle,GO:0042636,31844
31845,Biological_Process,response to chlorate,GO:0010157,31845
31846,Biological_Process,cellular modified amino acid biosynthetic process,GO:0042398,31846
31847,Biological_Process,pyramidal neuron differentiation,GO:0021859,31847
31848,Biological_Process,endoplasmic reticulum mannose trimming,GO:1904380,31848
31849,Biological_Process,regulation of male germ cell proliferation,GO:2000254,31849
31850,Biological_Process,regulation of translational initiation by iron,GO:0006447,31850
31851,Biological_Process,nuclear polyadenylation-dependent rRNA catabolic process,GO:0071035,31851
31852,Biological_Process,negative regulation of axonogenesis,GO:0050771,31852
31853,Biological_Process,cellular response to potassium ion starvation,GO:0051365,31853
31854,Biological_Process,enteric nervous system development,GO:0048484,31854
31855,Biological_Process,positive regulation of epidermal growth factor receptor signaling pathway,GO:0045742,31855
31856,Biological_Process,regulation of skeletal muscle fiber differentiation,GO:1902809,31856
31857,Biological_Process,RNA interference,GO:0016246,31857
31858,Biological_Process,regulation of cell projection assembly,GO:0060491,31858
31859,Biological_Process,response to cytokine,GO:0034097,31859
31860,Biological_Process,response to sterol,GO:0036314,31860
31861,Biological_Process,regulation of fever generation,GO:0031620,31861
31862,Biological_Process,polyol metabolic process,GO:0019751,31862
31863,Biological_Process,L-arginine import,GO:0043091,31863
31864,Biological_Process,embryo development,GO:0009790,31864
31865,Biological_Process,negative regulation of multicellular organism growth,GO:0040015,31865
31866,Biological_Process,cellular response to leucine starvation,GO:1990253,31866
31867,Biological_Process,regulation of phosphate transport,GO:0010966,31867
31868,Biological_Process,magnesium ion transport,GO:0015693,31868
31869,Biological_Process,inositol biosynthetic process,GO:0006021,31869
31870,Biological_Process,nephric duct morphogenesis,GO:0072178,31870
31871,Biological_Process,respiratory chain complex III assembly,GO:0017062,31871
31872,Biological_Process,negative regulation of lipid biosynthetic process,GO:0051055,31872
31873,Biological_Process,meiotic chromosome segregation,GO:0045132,31873
31874,Biological_Process,positive regulation of transmembrane transport,GO:0034764,31874
31875,Biological_Process,"retrograde transport, endosome to plasma membrane",GO:1990126,31875
31876,Biological_Process,regulation of glial cell-derived neurotrophic factor secretion,GO:1900166,31876
31877,Biological_Process,positive regulation of cardiac muscle tissue development,GO:0055025,31877
31878,Biological_Process,regulation of very-low-density lipoprotein particle clearance,GO:0010915,31878
31879,Biological_Process,gas transport,GO:0015669,31879
31880,Biological_Process,glycosylceramide catabolic process,GO:0046477,31880
31881,Biological_Process,neutral lipid metabolic process,GO:0006638,31881
31882,Biological_Process,regulation of chromosome segregation,GO:0051983,31882
31883,Biological_Process,folic acid transport,GO:0015884,31883
31884,Biological_Process,phosphatidylcholine biosynthetic process,GO:0006656,31884
31885,Biological_Process,negative regulation of cellular amine metabolic process,GO:0033239,31885
31886,Biological_Process,response to antibiotic,GO:0046677,31886
31887,Biological_Process,negative regulation of cytokine biosynthetic process,GO:0042036,31887
31888,Biological_Process,negative regulation of chromosome segregation,GO:0051985,31888
31889,Biological_Process,vestibulocochlear nerve development,GO:0021562,31889
31890,Biological_Process,skeletal muscle organ development,GO:0060538,31890
31891,Biological_Process,positive regulation of cell cycle checkpoint,GO:1901978,31891
31892,Biological_Process,fusion of sperm to egg plasma membrane,GO:0007342,31892
31893,Biological_Process,cranial ganglion development,GO:0061550,31893
31894,Biological_Process,negative regulation of bone development,GO:1903011,31894
31895,Biological_Process,mammary gland bud morphogenesis,GO:0060648,31895
31896,Biological_Process,proteasome-mediated ubiquitin-dependent protein catabolic process,GO:0043161,31896
31897,Biological_Process,CRD-mediated mRNA stabilization,GO:0070934,31897
31898,Biological_Process,fused antrum stage,GO:0048165,31898
31899,Biological_Process,pyrimidine deoxyribonucleoside diphosphate metabolic process,GO:0009196,31899
31900,Biological_Process,response to alkaline pH,GO:0010446,31900
31901,Biological_Process,branching morphogenesis of a nerve,GO:0048755,31901
31902,Biological_Process,negative regulation of phosphorus metabolic process,GO:0010563,31902
31903,Biological_Process,NADP catabolic process,GO:0006742,31903
31904,Biological_Process,ferrous iron import into cell,GO:0097460,31904
31905,Biological_Process,negative regulation of ion transport,GO:0043271,31905
31906,Biological_Process,spindle organization,GO:0007051,31906
31907,Biological_Process,glycogen biosynthetic process,GO:0005978,31907
31908,Biological_Process,changes to DNA methylation involved in embryo development,GO:1901538,31908
31909,Biological_Process,phenylalanyl-tRNA aminoacylation,GO:0006432,31909
31910,Biological_Process,axoneme assembly,GO:0035082,31910
31911,Biological_Process,negative regulation of G1/S transition of mitotic cell cycle,GO:2000134,31911
31912,Biological_Process,convergent extension involved in organogenesis,GO:0060029,31912
31913,Biological_Process,regulation of actin nucleation,GO:0051125,31913
31914,Biological_Process,monosaccharide metabolic process,GO:0005996,31914
31915,Biological_Process,paraxial mesoderm formation,GO:0048341,31915
31916,Biological_Process,primary prostatic bud elongation,GO:0060516,31916
31917,Biological_Process,regulation of cellular response to macrophage colony-stimulating factor stimulus,GO:1903972,31917
31918,Biological_Process,S-adenosylmethionine cycle,GO:0033353,31918
31919,Biological_Process,positive regulation of delayed rectifier potassium channel activity,GO:1902261,31919
31920,Biological_Process,positive regulation of T-helper 17 type immune response,GO:2000318,31920
31921,Biological_Process,glomerular parietal epithelial cell differentiation,GO:0072139,31921
31922,Biological_Process,sphingoid metabolic process,GO:0046519,31922
31923,Biological_Process,fibroblast growth factor receptor signaling pathway involved in mammary gland specification,GO:0060595,31923
31924,Biological_Process,N-terminal peptidyl-lysine acetylation,GO:0018076,31924
31925,Biological_Process,cardiac left ventricle morphogenesis,GO:0003214,31925
31926,Biological_Process,epinephrine metabolic process,GO:0042414,31926
31927,Biological_Process,regulation of mature B cell apoptotic process,GO:0002905,31927
31928,Biological_Process,cellular ketone body metabolic process,GO:0046950,31928
31929,Biological_Process,pilomotor reflex,GO:0097195,31929
31930,Biological_Process,lipid phosphorylation,GO:0046834,31930
31931,Biological_Process,cellular response to extracellular stimulus,GO:0031668,31931
31932,Biological_Process,aminoglycoside antibiotic metabolic process,GO:0030647,31932
31933,Biological_Process,regulation of cell morphogenesis involved in differentiation,GO:0010769,31933
31934,Biological_Process,meiotic attachment of telomere to nuclear envelope,GO:0070197,31934
31935,Biological_Process,negative regulation of muscle hypertrophy,GO:0014741,31935
31936,Biological_Process,aldehyde biosynthetic process,GO:0046184,31936
31937,Biological_Process,positive regulation of type IIa hypersensitivity,GO:0001798,31937
31938,Biological_Process,"nucleotide-excision repair, DNA incision, 3'-to lesion",GO:0006295,31938
31939,Biological_Process,response to wounding,GO:0009611,31939
31940,Biological_Process,embryonic cleavage,GO:0040016,31940
31941,Biological_Process,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO:0007187,31941
31942,Biological_Process,cellular process involved in reproduction in multicellular organism,GO:0022412,31942
31943,Biological_Process,regulation of cAMP-mediated signaling,GO:0043949,31943
31944,Biological_Process,granulocyte activation,GO:0036230,31944
31945,Biological_Process,response to alkaloid,GO:0043279,31945
31946,Biological_Process,cellular response to laminar fluid shear stress,GO:0071499,31946
31947,Biological_Process,protein peptidyl-prolyl isomerization,GO:0000413,31947
31948,Biological_Process,semicircular canal development,GO:0060872,31948
31949,Biological_Process,tetrahydrofolate metabolic process,GO:0046653,31949
31950,Biological_Process,hair follicle placode formation,GO:0060789,31950
31951,Biological_Process,iron ion import,GO:0097286,31951
31952,Biological_Process,regulation of histone H3-K9 acetylation,GO:2000615,31952
31953,Biological_Process,limb development,GO:0060173,31953
31954,Biological_Process,developmental process involved in reproduction,GO:0003006,31954
31955,Biological_Process,inositol phosphate-mediated signaling,GO:0048016,31955
31956,Biological_Process,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,GO:2001240,31956
31957,Biological_Process,rhombomere morphogenesis,GO:0021593,31957
31958,Biological_Process,phenol-containing compound biosynthetic process,GO:0046189,31958
31959,Biological_Process,ventricular cardiac muscle cell differentiation,GO:0055012,31959
31960,Biological_Process,ethanol oxidation,GO:0006069,31960
31961,Biological_Process,one-carbon compound transport,GO:0019755,31961
31962,Biological_Process,regulation of neuron differentiation,GO:0045664,31962
31963,Biological_Process,positive regulation of synapse structural plasticity,GO:0051835,31963
31964,Biological_Process,regulation of locomotion involved in locomotory behavior,GO:0090325,31964
31965,Biological_Process,negative regulation of apoptotic process involved in metanephric collecting duct development,GO:1900215,31965
31966,Biological_Process,histone H3-K36 demethylation,GO:0070544,31966
31967,Biological_Process,regulation of inorganic anion transmembrane transport,GO:1903795,31967
31968,Biological_Process,cellular response to monoamine stimulus,GO:0071868,31968
31969,Biological_Process,His-Purkinje system cell differentiation,GO:0060932,31969
31970,Biological_Process,guanylate kinase-associated protein clustering,GO:0097117,31970
31971,Biological_Process,vasculature development,GO:0001944,31971
31972,Biological_Process,regulation of postsynaptic membrane organization,GO:1901626,31972
31973,Biological_Process,positive regulation of tumor necrosis factor biosynthetic process,GO:0042535,31973
31974,Biological_Process,neural tube formation,GO:0001841,31974
31975,Biological_Process,selenocysteinyl-tRNA(Sec) biosynthetic process,GO:0097056,31975
31976,Biological_Process,cellular response to pheromone,GO:0071444,31976
31977,Biological_Process,thymine catabolic process,GO:0006210,31977
31978,Biological_Process,regulation of mechanoreceptor differentiation,GO:0045631,31978
31979,Biological_Process,negative regulation of Notch signaling pathway,GO:0045746,31979
31980,Biological_Process,negative regulation of endoplasmic reticulum unfolded protein response,GO:1900102,31980
31981,Biological_Process,regulation of leukocyte mediated cytotoxicity,GO:0001910,31981
31982,Biological_Process,mitotic cytokinesis,GO:0000281,31982
31983,Biological_Process,lipoate metabolic process,GO:0009106,31983
31984,Biological_Process,B cell receptor signaling pathway,GO:0050853,31984
31985,Biological_Process,tube development,GO:0035295,31985
31986,Biological_Process,striated muscle cell development,GO:0055002,31986
31987,Biological_Process,single-organism membrane budding,GO:1902591,31987
31988,Biological_Process,gephyrin clustering involved in postsynaptic density assembly,GO:0097116,31988
31989,Biological_Process,regulation of odontogenesis of dentin-containing tooth,GO:0042487,31989
31990,Biological_Process,mating,GO:0007618,31990
31991,Biological_Process,cellular response to X-ray,GO:0071481,31991
31992,Biological_Process,positive regulation of phosphatidylinositol 3-kinase activity,GO:0043552,31992
31993,Biological_Process,cleavage involved in rRNA processing,GO:0000469,31993
31994,Biological_Process,palate development,GO:0060021,31994
31995,Biological_Process,intracellular lipid transport,GO:0032365,31995
31996,Biological_Process,regulation of synapse structural plasticity,GO:0051823,31996
31997,Biological_Process,bile acid and bile salt transport,GO:0015721,31997
31998,Biological_Process,excitatory synapse assembly,GO:1904861,31998
31999,Biological_Process,high-density lipoprotein particle remodeling,GO:0034375,31999
32000,Biological_Process,regulation of chromosome condensation,GO:0060623,32000
32001,Biological_Process,"carnitine metabolic process, CoA-linked",GO:0019254,32001
32002,Biological_Process,positive regulation of interleukin-12 biosynthetic process,GO:0045084,32002
32003,Biological_Process,establishment of anatomical structure orientation,GO:0048560,32003
32004,Biological_Process,angiotensin-activated signaling pathway,GO:0038166,32004
32005,Biological_Process,positive regulation of reactive oxygen species metabolic process,GO:2000379,32005
32006,Biological_Process,cellular response to sterol,GO:0036315,32006
32007,Biological_Process,regulation of interferon-gamma-mediated signaling pathway,GO:0060334,32007
32008,Biological_Process,negative regulation of protein homooligomerization,GO:0032463,32008
32009,Biological_Process,male gamete generation,GO:0048232,32009
32010,Biological_Process,melanosome localization,GO:0032400,32010
32011,Biological_Process,phospholipid dephosphorylation,GO:0046839,32011
32012,Biological_Process,pyruvate metabolic process,GO:0006090,32012
32013,Biological_Process,commitment of neuronal cell to specific neuron type in forebrain,GO:0021902,32013
32014,Biological_Process,'de novo' posttranslational protein folding,GO:0051084,32014
32015,Biological_Process,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,GO:1902237,32015
32016,Biological_Process,intracellular receptor signaling pathway,GO:0030522,32016
32017,Biological_Process,tail-anchored membrane protein insertion into ER membrane,GO:0071816,32017
32018,Biological_Process,toll-like receptor 7 signaling pathway,GO:0034154,32018
32019,Biological_Process,negative regulation of methylation-dependent chromatin silencing,GO:0090310,32019
32020,Biological_Process,negative regulation of viral genome replication,GO:0045071,32020
32021,Biological_Process,cellular biogenic amine metabolic process,GO:0006576,32021
32022,Biological_Process,positive regulation of secretion by cell,GO:1903532,32022
32023,Biological_Process,regulation of ATPase activity,GO:0043462,32023
32024,Biological_Process,hemolysis in other organism,GO:0044179,32024
32025,Biological_Process,organic hydroxy compound biosynthetic process,GO:1901617,32025
32026,Biological_Process,alcohol biosynthetic process,GO:0046165,32026
32027,Biological_Process,brain renin-angiotensin system,GO:0002035,32027
32028,Biological_Process,protoporphyrinogen IX biosynthetic process,GO:0006782,32028
32029,Biological_Process,monosaccharide transport,GO:0015749,32029
32030,Biological_Process,regulation of sodium ion transport,GO:0002028,32030
32031,Biological_Process,neutrophil differentiation,GO:0030223,32031
32032,Biological_Process,"DNA-templated transcription, initiation",GO:0006352,32032
32033,Biological_Process,positive regulation of transcription by glucose,GO:0046016,32033
32034,Biological_Process,protein localization to lysosome,GO:0061462,32034
32035,Biological_Process,positive regulation of lipoprotein particle clearance,GO:0010986,32035
32036,Biological_Process,regulation of arginine metabolic process,GO:0000821,32036
32037,Biological_Process,regulation of locomotion,GO:0040012,32037
32038,Biological_Process,succinate transport,GO:0015744,32038
32039,Biological_Process,transcription initiation from RNA polymerase I promoter for nuclear large rRNA transcript,GO:0001180,32039
32040,Biological_Process,positive regulation of protein polyubiquitination,GO:1902916,32040
32041,Biological_Process,DNA demethylation,GO:0080111,32041
32042,Biological_Process,regulation of protein exit from endoplasmic reticulum,GO:0070861,32042
32043,Biological_Process,positive regulation by organism of defense response of other organism involved in symbiotic interaction,GO:0052510,32043
32044,Biological_Process,regulation of defense response to virus,GO:0050688,32044
32045,Biological_Process,renal vesicle morphogenesis,GO:0072077,32045
32046,Biological_Process,cell-cell adhesion via plasma-membrane adhesion molecules,GO:0098742,32046
32047,Biological_Process,morphogenesis of a branching epithelium,GO:0061138,32047
32048,Biological_Process,response to interleukin-11,GO:0071105,32048
32049,Biological_Process,response to inactivity,GO:0014854,32049
32050,Biological_Process,positive regulation of proteasomal protein catabolic process,GO:1901800,32050
32051,Biological_Process,regulation of retina development in camera-type eye,GO:1902866,32051
32052,Biological_Process,negative regulation of epithelial cell proliferation,GO:0050680,32052
32053,Biological_Process,lipoxygenase pathway,GO:0019372,32053
32054,Biological_Process,cellular response to corticotropin-releasing hormone stimulus,GO:0071376,32054
32055,Biological_Process,limb joint morphogenesis,GO:0036022,32055
32056,Biological_Process,regulation of autophagosome maturation,GO:1901096,32056
32057,Biological_Process,malonyl-CoA metabolic process,GO:2001293,32057
32058,Biological_Process,cAMP catabolic process,GO:0006198,32058
32059,Biological_Process,smooth muscle tissue development,GO:0048745,32059
32060,Biological_Process,regulation of the force of heart contraction by chemical signal,GO:0003057,32060
32061,Biological_Process,cellular response to magnetism,GO:0071259,32061
32062,Biological_Process,regulation of fatty acid biosynthetic process,GO:0042304,32062
32063,Biological_Process,amino acid activation,GO:0043038,32063
32064,Biological_Process,regulation of antigen processing and presentation of peptide antigen via MHC class II,GO:0002586,32064
32065,Biological_Process,"spermatogenesis, exchange of chromosomal proteins",GO:0035093,32065
